"ST15Q01";"ST19Q01";"misced";"fisced";"CLCUSE1";"ESCS";"FAMSTRUC";"BELONG";"STUDREL";"ATTLNACT";"ANXMAT";"FAILMAT";"INSTMOT";"INTMAT";"SMATBEH";"MATHEFF";"MATINTFC";"SCMAT";"SUBNORM";"PV1MATH"
1;0;0,333333333333333;0,666666666666668;0,5;0,457553956834533;0,5;0,467140319715808;0,675521821631878;0,531118522878382;0,441056910569105;0,279241004522174;0,491002570694087;0,511056511056511;0;0,518272425249169;0,267511875292702;0,531531531531531;0,561208247473564;0
0,333333333333333;0;0,666666666666667;0,666666666666668;0,25;0,558273381294964;0,5;0,589698046181172;0,743833017077799;1;0,386178861788617;0,421800268463373;0,876606683804627;0,73955773955774;0,394327580691839;0,679401993355481;1;0,637387387387387;0,561208247473564;0
1;0,666666666666667;0,666666666666667;0,666666666666668;0,5;0,530935251798561;0,5;0,589698046181172;0,675521821631878;0,754932095132212;0,546747967479674;0,5107320188185;0,491002570694087;0,511056511056511;0,359065360771351;0,619601328903654;0,428681340737272;0,637387387387387;0,476339720888911;0
0;0,333333333333334;0,833333333333334;0,333333333333334;0,5;0,58273381294964;0,5;0,728241563055063;0,440227703984819;0,849388529200183;0,642276422764227;0,5107320188185;0,719794344473007;0,203931203931204;0,315014241976512;0,647840531561461;0,428681340737272;0,583333333333333;0,476339720888911;0
0;0,666666666666667;0,333333333333333;1;0,5;0,702158273381295;0;0,280639431616341;0,586337760910815;0,754932095132212;0,546747967479674;0,5107320188185;1;0,511056511056511;0,170233507486557;0,593023255813953;1;0,373873873873874;0,605332971385561;1
0;1;1;0,833333333333334;0,5;0,784172661870504;0,5;0,280639431616341;0,499051233396584;0,849388529200183;0,689024390243902;0,421800268463373;0,491002570694087;0,275184275184275;0,170233507486557;0,712624584717608;0;0,425675675675675;0,435324457386819;1
1;1;0,666666666666667;0,166666666666666;0,5;0,420143884892086;0,5;0,301953818827708;0,499051233396584;0,364985939441501;0,595528455284552;0,480966468142781;0,491002570694087;0,353808353808354;0;0,495016611295681;1;0,531531531531531;0,561208247473564;0
0;1;0,666666666666667;0,666666666666668;0,5;0,646043165467626;0,5;0,467140319715808;0,675521821631878;0,661849017940836;0,49390243902439;0,541553177902597;0,604113110539845;0,511056511056511;0,256431737521134;0,518272425249169;0,267511875292702;0,202702702702702;0,518255740779586;0
0,333333333333333;0;1;1;0,5;0,804316546762591;0,5;0,506216696269982;0,876660341555976;1;0;0,5107320188185;1;1;0,394327580691839;1;0,428681340737272;1;0,869846871413941;1
0,333333333333333;0;0,666666666666667;1;0,5;0,800000000000001;0,5;0,589698046181172;0,876660341555976;0,849388529200183;0,386178861788617;0,45155278693652;0,249357326478148;0,57985257985258;0,394327580691839;0,752491694352159;0,5721549474811;0,689189189189189;0,395222289401923;1
1;0;0,333333333333333;0,333333333333334;0,5;0,526618705035972;0,5;0,467140319715808;0,743833017077799;1;0,441056910569105;0,3579164114527;0,604113110539845;0,660933660933661;0,256431737521134;0,470099667774086;1;0,373873873873874;0,605332971385561;0
1;0;0,666666666666667;0,500000000000001;0,5;0,635971223021583;0,5;0,85968028419183;0,876660341555976;1;0,386178861788617;0,650111425331995;1;1;0,359065360771351;0,679401993355481;1;0,637387387387387;0,869846871413941;0
0,333333333333333;0;0,666666666666667;1;0,5;0,820143884892086;0;0,433392539964476;0,499051233396584;1;0,278455284552845;0,609972241408521;1;1;0,423877777947022;0,867109634551494;0,428681340737272;1;0,696790592648348;1
1;0;0,666666666666667;0,833333333333334;0,5;0,709352517985612;0,5;0,323268206039077;0,311195445920304;0,531118522878382;0,792682926829268;0,650111425331995;0,12082262210797;0,125307125307126;0,256431737521134;0,282392026578073;0;0,128378378378378;0,395222289401923;0
0,333333333333333;0;0,666666666666667;0,666666666666668;1;0,683453237410072;0,5;0,467140319715808;0,499051233396584;0,754932095132212;0,49390243902439;0,3579164114527;0,604113110539845;0,353808353808354;0,170233507486557;0,568106312292359;0,428681340737272;0,531531531531531;0,435324457386819;1
0,666666666666667;0;0,666666666666667;0,666666666666668;0,5;0,677697841726619;0,5;0,632326820603908;0,876660341555976;1;0,595528455284552;0,321465340857259;0,796915167095115;0,660933660933661;0,256431737521134;0,543189368770764;0,428681340737272;0,263513513513512;0,561208247473564;0
0,333333333333333;0;0,666666666666667;0,333333333333334;0,5;0,690647482014389;0,5;0,323268206039077;0,675521821631878;1;0,49390243902439;0,421800268463373;0,359897172236504;0,437346437346437;0;0,568106312292359;0,733023349167057;0,583333333333333;0,476339720888911;1
0,333333333333333;1;0,833333333333334;0,333333333333334;0,5;0,647482014388489;0;0,433392539964476;1;1;0,689024390243902;0,45155278693652;0,359897172236504;0,203931203931204;0;0,647840531561461;0,428681340737272;0,202702702702702;0,237454190985033;1
0,666666666666667;1;0,666666666666667;0,333333333333334;0,749999999999999;0,597122302158274;0;0,373001776198934;0,586337760910815;0,531118522878382;0,792682926829268;0,574277038562288;0,491002570694087;0,44963144963145;0;0,470099667774086;0,83003278249816;0,202702702702702;0,561208247473564;0
0;0;0,666666666666667;0,833333333333334;0,5;0,576978417266187;0,5;0,678507992895204;0,27134724857685;0,661849017940836;0,595528455284552;0,5107320188185;0,796915167095115;0;0;0,470099667774086;0,0196694988960994;0,31981981981982;0,476339720888911;0
0;0;1;1;0,5;0,746762589928058;0;1;1;1;0,217479674796747;0,390913948366413;1;0,882063882063883;0,493518758282432;0,712624584717608;0;0,637387387387387;0,476339720888911;0
0,333333333333333;0;0,833333333333334;0,833333333333334;0,5;0,802877697841728;0,5;0,589698046181172;0,586337760910815;1;0,333333333333333;0,3579164114527;1;0,73955773955774;0,394327580691839;0,800664451827242;0,733023349167057;0,583333333333333;0,650531199486692;1
0;0;1;1;0,749999999999999;0,877697841726618;0,5;0,678507992895204;0,804554079696394;1;0,278455284552845;0,279241004522174;0,796915167095115;0,808353808353808;0,315014241976512;0,800664451827242;1;0,801801801801801;0,745271028959935;1
0;0;0,666666666666667;0,333333333333334;0,5;0,736690647482015;0,5;0,785079928952042;0,743833017077799;1;0,49390243902439;0,3579164114527;0,491002570694087;0,125307125307126;0,256431737521134;0,568106312292359;0;0,477477477477477;0,696790592648348;0
0;0,666666666666667;1;1;0,5;0,789928057553958;0,5;0,401420959147425;0,675521821631878;1;0,689024390243902;0,480966468142781;0,491002570694087;0,125307125307126;0,315014241976512;0,867109634551494;0,428681340737272;0,31981981981982;0,518255740779586;1
0;0;1;1;0,5;0,782733812949641;0,5;0,678507992895204;0,586337760910815;1;0,49390243902439;0,480966468142781;0,604113110539845;0,511056511056511;0,170233507486557;0,619601328903654;0,428681340737272;0,531531531531531;0,561208247473564;0
0;0;1;1;0;0,782733812949641;0,5;0,547069271758437;0,499051233396584;0,531118522878382;0,546747967479674;0,321465340857259;0,491002570694087;0,57985257985258;0,315014241976512;0,543189368770764;0,651769585870074;0,637387387387387;0,605332971385561;0
0;0;1;1;0,5;0,860431654676259;0,5;0,547069271758437;0,743833017077799;1;0,595528455284552;0,609972241408521;1;0,660933660933661;0,315014241976512;0,752491694352159;0,267511875292702;0,531531531531531;0,696790592648348;0
0;0;1;1;0;0,889208633093525;0,5;0,346358792184724;0,311195445920304;0,661849017940836;0,642276422764227;0,574277038562288;0,604113110539845;0,353808353808354;0,359065360771351;0,568106312292359;0,733023349167057;0,583333333333333;0,561208247473564;0
0;0;1;1;0,5;0,867625899280575;0,5;0,589698046181172;1;1;0,217479674796747;0,541553177902597;1;0,660933660933661;0,256431737521134;0,647840531561461;0,428681340737272;0,873873873873872;0,650531199486692;1
1;1;1;1;0,5;0,883453237410072;0;0,85968028419183;0,440227703984819;0,754932095132212;0,140243902439024;0,3579164114527;1;0,353808353808354;0,359065360771351;1;1;1;0,696790592648348;1
0;0;0,5;0,500000000000001;0,5;0,680575539568346;0,5;0,346358792184724;0,694497153700189;1;0,3130081300813;0,152098836224311;0,604113110539845;0,353808353808354;0,256431737521134;0,800664451827242;0,5721549474811;0,684684684684684;0,518255740779586;1
0;0;1;0,500000000000001;0,5;0,667625899280576;0,5;0,552397868561279;0,876660341555976;1;0,441056910569105;0,609972241408521;0,796915167095115;0,437346437346437;0,315014241976512;1;0,267511875292702;0,637387387387387;0,696790592648348;0
0;0;1;1;0,25;0,756834532374101;0,5;0,85968028419183;1;1;0,595528455284552;0,390913948366413;1;0,882063882063883;0,359065360771351;0,568106312292359;1;0,583333333333333;0,650531199486692;0
0;0;0,333333333333333;0,333333333333334;0,5;0,689208633093525;0,5;0,632326820603908;0,804554079696394;1;0,546747967479674;0,5107320188185;0,604113110539845;0,57985257985258;0,493518758282432;0,647840531561461;0,428681340737272;0,637387387387387;0,605332971385561;0
0;0;1;1;0,5;0,851798561151079;0,5;0,728241563055063;0,586337760910815;1;0,217479674796747;0,279241004522174;0,719794344473007;0,57985257985258;0,256431737521134;1;0,5721549474811;0,637387387387387;0,745271028959935;1
0,333333333333333;0;1;0,666666666666668;0,5;0,762589928057555;0,5;0,433392539964476;0,351043643263757;0,849388529200183;0,217479674796747;0,390913948366413;1;0,275184275184275;0,449528567729356;0,679401993355481;1;0,689189189189189;0,650531199486692;1
1;0,333333333333334;0,333333333333333;0,333333333333334;0,25;0,516546762589928;0;0,728241563055063;0,499051233396584;1;0,49390243902439;0,574277038562288;1;0,808353808353808;0,493518758282432;0,495016611295681;1;0,583333333333333;1;0
0;0;1;0,833333333333334;0,25;0,712230215827338;0,5;0,547069271758437;0,743833017077799;1;0,595528455284552;0,45155278693652;0,796915167095115;0,57985257985258;0,256431737521134;0,679401993355481;0,428681340737272;0,531531531531531;0,650531199486692;1
1;0;0,5;0,666666666666668;0,5;0,598561151079137;0,5;0,433392539964476;0,586337760910815;0,661849017940836;0,792682926829268;0,574277038562288;0,491002570694087;0;0,315014241976512;0,470099667774086;0;0,128378378378378;0,518255740779586;0
0,333333333333333;0;1;1;0,25;0,719424460431655;0,5;0,433392539964476;0,743833017077799;1;0,386178861788617;0,421800268463373;0,719794344473007;0,808353808353808;0,315014241976512;0,647840531561461;1;0,637387387387387;0,561208247473564;1
0;0;1;0,500000000000001;0,5;0,771223021582735;0,5;0,373001776198934;0,675521821631878;1;0,333333333333333;0,3579164114527;0,719794344473007;0,275184275184275;0,315014241976512;0,619601328903654;0,428681340737272;0,637387387387387;0,605332971385561;1
0;0;1;0,666666666666668;0,25;0,742446043165468;0,5;0,373001776198934;0,499051233396584;1;0,689024390243902;0,45155278693652;0,190231362467865;0;0;0,568106312292359;0,395865391048371;0,31981981981982;0,317596831311773;1
0,333333333333333;0;0,666666666666667;0,666666666666668;0,5;0,687769784172662;0,5;0,241563055062168;0,586337760910815;0,849388529200183;0,546747967479674;0,5107320188185;0,419023136246786;0,353808353808354;0,170233507486557;0,470099667774086;0,428681340737272;0,373873873873874;0,435324457386819;0
0;0;0,833333333333334;0,666666666666668;0,5;0,683453237410072;0,5;0,728241563055063;0,804554079696394;1;0,333333333333333;0,480966468142781;0,796915167095115;0,660933660933661;0,315014241976512;0,752491694352159;0,428681340737272;0,637387387387387;0,561208247473564;0
0;0;1;1;0,5;0,873381294964028;0,5;0,401420959147425;0,499051233396584;0,531118522878382;0,386178861788617;0,321465340857259;0,604113110539845;0,57985257985258;0,256431737521134;0,867109634551494;0,428681340737272;0,689189189189189;0,696790592648348;1
1;1;0,5;0,333333333333334;0,5;0,663309352517986;0,5;0,506216696269982;0,876660341555976;1;0,49390243902439;0,541553177902597;0,604113110539845;0,125307125307126;0,315014241976512;0,518272425249169;0,428681340737272;0,128378378378378;0,561208247473564;0
0;0;0,666666666666667;0,666666666666668;0,5;0,644604316546763;0,5;0,728241563055063;1;0,754932095132212;0,333333333333333;0,390913948366413;0,604113110539845;0,125307125307126;0;0,619601328903654;0,267511875292702;0,425675675675675;0,561208247473564;0
0;0;0,666666666666667;0,500000000000001;0,5;0,571223021582734;0,5;0,401420959147425;0,499051233396584;0,531118522878382;0,546747967479674;0,390913948366413;0,491002570694087;0,57985257985258;0,359065360771351;0,470099667774086;1;0,425675675675675;0,518255740779586;0
0;0;0,5;0,666666666666668;0;0,666187050359712;0,5;0,373001776198934;0,27134724857685;0,531118522878382;0,386178861788617;0,45155278693652;0,604113110539845;0,275184275184275;0,394327580691839;0,518272425249169;1;0,583333333333333;0,561208247473564;0
0;0,333333333333334;0,666666666666667;0,333333333333334;0,5;0,689208633093525;0;0,0994671403197169;0,311195445920304;0,661849017940836;0,792682926829268;0,697144644416352;0,12082262210797;0;0,315014241976512;0,470099667774086;0;0;0,518255740779586;0
0;0;0,666666666666667;1;0,5;0,774100719424461;0,5;0,506216696269982;0,499051233396584;0,531118522878382;0,642276422764227;0,480966468142781;0,604113110539845;0,660933660933661;0,585307154498788;0,543189368770764;0,733023349167057;0,425675675675675;0,476339720888911;0
0;0;0,666666666666667;0,666666666666668;0,25;0,60431654676259;0,5;0,467140319715808;0,586337760910815;0,661849017940836;0,49390243902439;0,45155278693652;0,604113110539845;0,353808353808354;0,315014241976512;0,518272425249169;0,5721549474811;0,531531531531531;0,561208247473564;0
1;0;0,666666666666667;0,666666666666668;0,5;0,620143884892087;0;0,401420959147425;0,440227703984819;1;0,386178861788617;0,5107320188185;1;0,57985257985258;0,315014241976512;0,679401993355481;0,733023349167057;0,477477477477477;0,435324457386819;1
1;0;0,333333333333333;0,333333333333334;0,25;0,520863309352518;0;0,373001776198934;1;0,531118522878382;0,333333333333333;0,45155278693652;0,604113110539845;0,660933660933661;0,315014241976512;0,495016611295681;0,5721549474811;0,128378378378378;0,561208247473564;0
0;0;0,666666666666667;0,666666666666668;0,5;0,538129496402878;0,5;0,678507992895204;0,675521821631878;0,849388529200183;0,217479674796747;0,3579164114527;0,719794344473007;0,660933660933661;0,394327580691839;0,647840531561461;1;0,743243243243242;0,518255740779586;0
0,333333333333333;0;0,333333333333333;0,666666666666668;0;0,717985611510792;0,5;0,589698046181172;0,586337760910815;1;0,595528455284552;0,5107320188185;1;0,660933660933661;0,359065360771351;0,518272425249169;1;0,637387387387387;0,650531199486692;0
0,333333333333333;0;1;0,833333333333334;0,5;0,769784172661871;0,5;0,467140319715808;0,586337760910815;1;0,441056910569105;0,45155278693652;1;0,808353808353808;0,359065360771351;0,867109634551494;0,428681340737272;0,637387387387387;0,395222289401923;1
0;0;0,666666666666667;0,500000000000001;0,25;0,532374100719425;0,5;0,85968028419183;1;1;0,595528455284552;1;0,604113110539845;0;0;0,397009966777409;0,428681340737272;0,202702702702702;0,476339720888911;0
0;0;0,333333333333333;0,666666666666668;0,5;0,854676258992805;0,5;1;0,675521821631878;0,754932095132212;0,278455284552845;0,3579164114527;0,359897172236504;0,511056511056511;0,256431737521134;0,647840531561461;0,428681340737272;0,689189189189189;0,605332971385561;0
0;0;1;0,833333333333334;0,25;0,602877697841727;0,5;0,728241563055063;0,499051233396584;0,754932095132212;0,689024390243902;0,480966468142781;0,796915167095115;0,353808353808354;0,170233507486557;0,264119601328903;0,428681340737272;0,373873873873874;0,696790592648348;0
0;0;0,833333333333334;1;0,749999999999999;0,889208633093525;0,5;0,85968028419183;0,586337760910815;1;0,642276422764227;0,390913948366413;0,719794344473007;0,660933660933661;0,315014241976512;0,752491694352159;0,5721549474811;0,531531531531531;0,869846871413941;0
0;0;1;1;0,5;0,844604316546762;0,5;0,678507992895204;0,586337760910815;0,754932095132212;0,546747967479674;0,574277038562288;0,604113110539845;0,275184275184275;0,315014241976512;0,543189368770764;0,0754331972971176;0,425675675675675;0,518255740779586;0
0;0;1;1;0,5;0,643165467625899;0,5;0,433392539964476;0,499051233396584;0,754932095132212;0,595528455284552;0,541553177902597;0,359897172236504;0,353808353808354;0,359065360771351;0,446843853820598;0,5721549474811;0,31981981981982;0,518255740779586;0
0;0,333333333333334;1;0,333333333333334;0,25;0,781294964028778;0,5;0,785079928952042;0,586337760910815;1;0,386178861788617;0,45155278693652;0,604113110539845;0,437346437346437;0,359065360771351;0,679401993355481;1;0,637387387387387;0,605332971385561;1
0;0;1;1;0,749999999999999;0,920863309352518;0,5;0,678507992895204;0,39278937381404;0,754932095132212;0,140243902439024;0,45155278693652;0,719794344473007;1;0,549938310155215;0,752491694352159;1;1;0,650531199486692;1
0;0,333333333333334;1;1;0,25;0,765467625899282;0;0,506216696269982;0,804554079696394;1;0,49390243902439;0,541553177902597;0,796915167095115;0,660933660933661;0,256431737521134;0,470099667774086;0,5721549474811;0,425675675675675;0,869846871413941;0
0,333333333333333;0;0,5;0,666666666666668;0,25;0,62589928057554;0,5;0,403197158081705;0,586337760910815;0,364985939441501;0,49390243902439;0,480966468142781;0,604113110539845;0,353808353808354;0,585307154498788;0,543189368770764;0,5721549474811;0,477477477477477;0,561208247473564;0
0;0;1;1;0,25;0,797122302158274;0,5;0,785079928952042;0,351043643263757;1;0,441056910569105;0,3579164114527;0,796915167095115;0,57985257985258;0,170233507486557;0,712624584717608;0,65648625142169;0,583333333333333;0,696790592648348;0
0,333333333333333;0;1;0,833333333333334;0;0,739568345323741;0,5;0,401420959147425;0,499051233396584;0,531118522878382;0,217479674796747;0,321465340857259;0,419023136246786;0,57985257985258;0,256431737521134;0,619601328903654;0,428681340737272;0,743243243243242;0,518255740779586;1
0;0;1;0,833333333333334;1;0,794244604316548;0,5;0,589698046181172;0,586337760910815;0,531118522878382;0,595528455284552;0,3579164114527;0,419023136246786;0,275184275184275;0,256431737521134;0,483388704318937;0,267511875292702;0,373873873873874;0,518255740779586;0
1;0;0,666666666666667;1;0,5;0,741007194244605;0,5;0,85968028419183;0,351043643263757;0,849388529200183;0,49390243902439;0,541553177902597;0,604113110539845;0,353808353808354;0,315014241976512;0,495016611295681;0;0,128378378378378;0,518255740779586;0
0;0;0,833333333333334;1;0,5;0,902158273381295;0,5;0,632326820603908;1;1;0;0,279241004522174;1;0,73955773955774;0,315014241976512;1;1;1;0,745271028959935;1
0;0;0,833333333333334;0,666666666666668;0,5;0,686330935251799;0,5;0,467140319715808;0,586337760910815;1;0,333333333333333;0,45155278693652;1;0,882063882063883;0,493518758282432;0,712624584717608;0,428681340737272;0,637387387387387;0,696790592648348;1
0;0;1;1;0,25;0,887769784172662;0,5;0,85968028419183;1;1;0,217479674796747;0,3579164114527;0,719794344473007;0,511056511056511;0,359065360771351;0,679401993355481;0,5721549474811;0,531531531531531;0,650531199486692;0
0;0;1;1;0;0,830215827338129;0,5;0,373001776198934;0;0,531118522878382;0,546747967479674;0,421800268463373;0,604113110539845;0,275184275184275;0,472498514874106;1;0,267511875292702;0,556306306306306;0,356070234320052;0
0;0;0,5;1;0,5;0,814388489208633;0,5;0,0994671403197169;0,39278937381404;0,754932095132212;0,689024390243902;0,574277038562288;0,719794344473007;0,125307125307126;0,423877777947022;0,800664451827242;1;0,689189189189189;0,518255740779586;0
0;0;1;1;0,5;0,677697841726619;0,5;0,785079928952042;1;0,849388529200183;0,278455284552845;0,480966468142781;1;1;0,472498514874106;1;0,428681340737272;1;0,550732327283047;1
0,333333333333333;0;0,666666666666667;1;0,25;0,821582733812949;0;0,506216696269982;0,586337760910815;0,531118522878382;0,386178861788617;0,574277038562288;0,796915167095115;0,660933660933661;0,315014241976512;0,712624584717608;1;0,743243243243242;0,476339720888911;1
0;0;1;1;0,5;0,939568345323741;0,5;1;0,743833017077799;0,661849017940836;0;0;0,604113110539845;0,660933660933661;0,493518758282432;0,752491694352159;1;0,689189189189189;0,696790592648348;0
0;0;0,333333333333333;0,500000000000001;0,25;0,587050359712231;0;0,467140319715808;0,586337760910815;0,531118522878382;0,441056910569105;0,390913948366413;0,796915167095115;0,882063882063883;0,449528567729356;0,568106312292359;1;0,637387387387387;0,561208247473564;1
0;0;1;1;0;0,877697841726618;0,5;0,785079928952042;0,804554079696394;1;0,140243902439024;0;1;0,437346437346437;0,423877777947022;1;1;1;0,650531199486692;0
0;0,666666666666667;1;1;0,5;0,635971223021583;0,5;0,785079928952042;0,586337760910815;0,754932095132212;0,49390243902439;0,609972241408521;0,419023136246786;0,203931203931204;0,315014241976512;0,800664451827242;0,267511875292702;0,202702702702702;0,518255740779586;0
1;0;1;1;0,5;0,794244604316548;0,5;0,85968028419183;0,804554079696394;1;0,140243902439024;0,279241004522174;1;0,437346437346437;0,493518758282432;0,679401993355481;1;0,801801801801801;0,605332971385561;1
0;0;0,666666666666667;0,333333333333334;0,5;0,607194244604317;0,5;0,589698046181172;0,586337760910815;0,754932095132212;0,441056910569105;0,321465340857259;0,604113110539845;0,437346437346437;0,359065360771351;0,470099667774086;0,733023349167057;0,477477477477477;0,518255740779586;0
0;0;1;1;0,5;0,844604316546762;0,5;0,467140319715808;0,586337760910815;0,849388529200183;0,278455284552845;0,279241004522174;0,876606683804627;0,57985257985258;0,315014241976512;0,867109634551494;0,267511875292702;0,637387387387387;0,696790592648348;1
1;0;1;0,833333333333334;0,25;0,848920863309352;0,5;0,589698046181172;0,876660341555976;1;0,595528455284552;0,390913948366413;0,604113110539845;0;0,256431737521134;0,518272425249169;0,428681340737272;0,263513513513512;0,518255740779586;0
0;0,333333333333334;1;0,666666666666668;0,5;0,733812949640288;0;0,785079928952042;0,586337760910815;1;0,689024390243902;0,574277038562288;0,303341902313625;0,275184275184275;0;0,397009966777409;0,5721549474811;0,128378378378378;0,356070234320052;0
0;0;1;1;0,5;0,910791366906475;0,5;0,85968028419183;1;1;0,217479674796747;0,45155278693652;1;1;0,531873086472406;1;0,5721549474811;1;0,745271028959935;1
0;0;1;0,666666666666668;0,25;0,674820143884892;0,5;1;0,311195445920304;1;0,386178861788617;0,152098836224311;1;1;0,423877777947022;0,752491694352159;0,5721549474811;0,689189189189189;1;0
0;0;1;0,666666666666668;0,25;0,741007194244605;1;0,467140319715808;0,180265654648955;1;1;0,609972241408521;0,604113110539845;0,275184275184275;0,423877777947022;0,282392026578073;0,267511875292702;0;0,476339720888911;0
0;0;0,833333333333334;0,500000000000001;0,5;0,838848920863309;0,5;1;1;0,849388529200183;0,333333333333333;0,152098836224311;1;0,882063882063883;0,359065360771351;0,712624584717608;0,5721549474811;0,801801801801801;0,745271028959935;0
0;0;0,666666666666667;0,333333333333334;0,5;0,810071942446043;0,5;0,632326820603908;0,804554079696394;1;0;0,3579164114527;1;0,57985257985258;0,256431737521134;0,867109634551494;1;0,689189189189189;0,650531199486692;1
0;0;1;0,666666666666668;0,5;0,794244604316548;0,5;0,467140319715808;0,586337760910815;0,849388529200183;0,441056910569105;0,3579164114527;0,604113110539845;0,437346437346437;0,256431737521134;0,619601328903654;0,5721549474811;0,637387387387387;0,518255740779586;1
0;0;1;1;0,749999999999999;0,782733812949641;0,5;1;0,876660341555976;0,849388529200183;0,217479674796747;0,421800268463373;0,249357326478148;0,353808353808354;0,359065360771351;0,867109634551494;0,428681340737272;0,583333333333333;0,435324457386819;1
0;0;1;1;0,25;0,751079136690648;0,5;0,678507992895204;0,876660341555976;1;0,546747967479674;0,321465340857259;0,876606683804627;0,125307125307126;0;0,543189368770764;0,428681340737272;0;0,435324457386819;0
0;0;0,666666666666667;0,666666666666668;0;0,738129496402878;0,5;0,589698046181172;0,440227703984819;1;0,386178861788617;0,390913948366413;0,876606683804627;0,808353808353808;0;1;0,495718204321938;0,425675675675675;0,476339720888911;0
0,333333333333333;0;0,666666666666667;1;0,25;0,930935251798561;0,5;0,785079928952042;0,499051233396584;0,531118522878382;0,217479674796747;0,390913948366413;0,876606683804627;0,511056511056511;0,359065360771351;0,593023255813953;1;0,531531531531531;0,561208247473564;0
1;0;0,5;0,333333333333334;0,5;0,555395683453238;0,5;0,401420959147425;0,675521821631878;1;0,546747967479674;0,609972241408521;0,719794344473007;0,511056511056511;0,359065360771351;0,712624584717608;0;0,31981981981982;0,561208247473564;0
0;0;1;0,333333333333334;0,25;0,726618705035971;0,5;0,433392539964476;0,743833017077799;0,754932095132212;0,642276422764227;0,390913948366413;0,491002570694087;0,660933660933661;0,315014241976512;0,421926910299003;0,5721549474811;0,263513513513512;0,561208247473564;0
0;0,666666666666667;0,666666666666667;0,666666666666668;0,5;0,669064748201439;0,5;0,506216696269982;0,743833017077799;1;0,333333333333333;0,390913948366413;0,604113110539845;0,660933660933661;0,256431737521134;0,593023255813953;0,428681340737272;0,637387387387387;0,518255740779586;0
0;0;0,333333333333333;0,666666666666668;0,5;0,533812949640288;0,5;0,547069271758437;0,804554079696394;1;0,73780487804878;0,421800268463373;0,604113110539845;0,275184275184275;0,359065360771351;0,619601328903654;0,267511875292702;0,373873873873874;0,476339720888911;1
0;0;1;1;0,5;0,794244604316548;0,5;0,785079928952042;0,675521821631878;1;0,441056910569105;0,421800268463373;1;0,353808353808354;0,359065360771351;0,568106312292359;0;0,425675675675675;0,561208247473564;0
0;0;1;1;0,5;0,830215827338129;0,5;0,632326820603908;0,675521821631878;0,849388529200183;0,546747967479674;0,5107320188185;0;0;0;0,593023255813953;0,5721549474811;0,425675675675675;0,518255740779586;0
0;0;0,666666666666667;0,666666666666668;0,25;0,670503597122302;0,5;0,467140319715808;0,499051233396584;1;1;0,609972241408521;0,491002570694087;0;0;0;1;0;0,696790592648348;0
0;0;1;1;0,5;0,807194244604316;0,5;0,301953818827708;0,586337760910815;0,661849017940836;0,642276422764227;0,574277038562288;0,604113110539845;0,275184275184275;0;0,446843853820598;0,428681340737272;0,263513513513512;0,605332971385561;0
0;0,333333333333334;0,333333333333333;0,500000000000001;0,25;0,553956834532374;0,5;0,467140319715808;0,586337760910815;1;0,386178861788617;0,3579164114527;0,876606683804627;0,660933660933661;0,394327580691839;1;0,5721549474811;0,637387387387387;0,650531199486692;1
0;0;1;1;0,5;0,797122302158274;0,5;0,728241563055063;0,743833017077799;1;0,386178861788617;0,421800268463373;1;0,660933660933661;0,315014241976512;0,619601328903654;1;0,637387387387387;0,696790592648348;0
0,333333333333333;0;0,5;1;0,25;0,726618705035971;0,5;0,547069271758437;0,499051233396584;0,531118522878382;0,441056910569105;0,541553177902597;0,604113110539845;0;0;0,470099667774086;0;0,202702702702702;0,696790592648348;0
0;1;1;1;0,5;0,778417266187051;0,5;0,728241563055063;0,675521821631878;1;0,49390243902439;0,421800268463373;0,796915167095115;0,203931203931204;0,315014241976512;0,568106312292359;0,428681340737272;0,477477477477477;0,435324457386819;0
0;0;0,666666666666667;0,666666666666668;0,5;0,739568345323741;0,5;0,589698046181172;1;0,661849017940836;0,546747967479674;0,541553177902597;0,604113110539845;0,660933660933661;0,449528567729356;0,619601328903654;1;0,477477477477477;0,650531199486692;0
0;0;0,333333333333333;1;0;0,801438848920864;0,5;0,632326820603908;0,743833017077799;0,661849017940836;0,441056910569105;0,421800268463373;0,249357326478148;0,203931203931204;0,256431737521134;0,593023255813953;0,0322472737004093;0;0,435324457386819;0
0,666666666666667;0,333333333333334;0,333333333333333;0,666666666666668;0;0,509352517985612;0,5;0,373001776198934;0,39278937381404;0,754932095132212;0,49390243902439;0,755789555992858;0,491002570694087;0,203931203931204;0;0,518272425249169;0,49772529604603;0,373873873873874;0,518255740779586;0
1;0;0,5;0,666666666666668;0,25;0,63453237410072;0,5;0,433392539964476;0,115749525616697;0,849388529200183;0,595528455284552;0,574277038562288;0,491002570694087;0,57985257985258;0,315014241976512;0,800664451827242;0,49772529604603;0,637387387387387;0,476339720888911;1
1;0;0,833333333333334;1;0,5;0,886330935251798;0,5;0,728241563055063;0,311195445920304;0,661849017940836;0,278455284552845;0,480966468142781;0,604113110539845;1;0,315014241976512;1;0,314109854820366;1;0,395222289401923;1
0;0;0,666666666666667;0,666666666666668;0,25;0,555395683453238;0,5;0,467140319715808;0,586337760910815;0,754932095132212;0,546747967479674;0,541553177902597;0,303341902313625;0,275184275184275;0;0,543189368770764;0,49772529604603;0,477477477477477;0,561208247473564;1
